CountryKey,FiscalYearKey,CompanyKey,CostCodeKey,CountryCode,CCC,COMPANY_CODE,COST_CODE,COUNTRY,BRAND,BRAND_DESCRIPTION,BUSINESS_AREA,BUSINESS_AREA2,COUNTRY_REPORTING,REPORTING_ENTITY,FTE_TYPE,BALANCE_TYPE,FISCAL_YEAR,10,11,12,1,2,3,4,5,6,7,8,9
14,2022,490,38673,SE,56008095,5600,8095,Sweden,NA,Tyresö Djurklinik AB,NA,NA,NA,NA,Locum Vet FTE,AQ,2022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.990,0.540,0.570,2.240,0.660
14,2022,490,38673,SE,56008095,5600,8095,Sweden,NA,Tyresö Djurklinik AB,NA,NA,NA,NA,Nurse FTE,AQ,2022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,3.700,3.700,3.700,3.700
14,2022,490,38673,SE,56008095,5600,8095,Sweden,NA,Tyresö Djurklinik AB,NA,NA,NA,NA,Nurse FTE,BDQTY,2022,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600
14,2022,490,38673,SE,56008095,5600,8095,Sweden,NA,Tyresö Djurklinik AB,NA,NA,NA,NA,Support FTE,AQ,2022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,4.000,4.000,4.000,4.000
14,2022,490,38673,SE,56008095,5600,8095,Sweden,NA,Tyresö Djurklinik AB,NA,NA,NA,NA,Support FTE,BDQTY,2022,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900
14,2022,490,38673,SE,56008095,5600,8095,Sweden,NA,Tyresö Djurklinik AB,NA,NA,NA,NA,Vet FTE,AQ,2022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.800,1.800,2.400,2.800,2.800
14,2022,490,38673,SE,56008095,5600,8095,Sweden,NA,Tyresö Djurklinik AB,NA,NA,NA,NA,Vet FTE,BDQTY,2022,2.980,2.980,2.980,2.980,2.980,2.980,2.980,2.980,2.980,2.980,2.980,2.980
14,2022,490,1541,SE,56009010,5600,9010,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Head Office FTE,BDQTY,2022,0.000,0.000,0.000,0.000,0.000,42.000,7.000,7.000,7.000,7.000,8.000,8.000
14,2022,490,1541,SE,56009010,5600,9010,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Support FTE,AQ,2022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,7.000,7.000,7.000,7.000
14,2022,490,1542,SE,56009011,5600,9011,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Head Office FTE,BDQTY,2022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2022,490,1544,SE,56009016,5600,9016,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Head Office FTE,BDQTY,2022,2.000,2.000,2.000,2.000,2.000,-10.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2022,490,1544,SE,56009016,5600,9016,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Support FTE,AQ,2022,0.000,2.000,2.000,2.000,2.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000
14,2022,490,1545,SE,56009017,5600,9017,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Head Office FTE,BDQTY,2022,3.500,3.500,3.500,3.500,3.500,3.500,3.500,3.500,3.500,3.500,3.500,3.500
14,2022,490,1545,SE,56009017,5600,9017,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Support FTE,AQ,2022,0.000,2.000,2.000,2.000,3.000,3.000,3.000,4.000,3.000,3.000,3.500,4.000
14,2022,490,1548,SE,56009020,5600,9020,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Head Office FTE,BDQTY,2022,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000
14,2022,490,1548,SE,56009020,5600,9020,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Support FTE,AQ,2022,0.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,5.000,5.000
14,2022,490,1552,SE,56009024,5600,9024,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Head Office FTE,BDQTY,2022,4.900,4.900,4.600,4.600,4.600,4.600,4.600,4.600,4.600,4.600,4.600,4.900
14,2022,490,1552,SE,56009024,5600,9024,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Support FTE,AQ,2022,0.000,1.000,1.000,1.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000
14,2022,490,1553,SE,56009027,5600,9027,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Head Office FTE,BDQTY,2022,1.200,1.200,1.200,1.600,1.600,1.600,1.600,1.600,1.600,1.600,1.600,1.600
14,2022,490,1553,SE,56009027,5600,9027,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Support FTE,AQ,2022,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000
14,2022,490,1555,SE,56009030,5600,9030,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Head Office FTE,BDQTY,2022,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000
14,2022,490,1555,SE,56009030,5600,9030,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Support FTE,AQ,2022,0.000,5.500,3.800,4.200,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000
14,2022,490,1559,SE,56009041,5600,9041,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Head Office FTE,BDQTY,2022,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
14,2022,490,1559,SE,56009041,5600,9041,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Support FTE,AQ,2022,0.000,2.000,2.000,2.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
14,2022,490,1560,SE,56009042,5600,9042,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Head Office FTE,BDQTY,2022,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
14,2022,490,1560,SE,56009042,5600,9042,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Support FTE,AQ,2022,0.000,2.000,2.000,2.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000
14,2022,490,1561,SE,56009043,5600,9043,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Head Office FTE,BDQTY,2022,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
14,2022,490,1561,SE,56009043,5600,9043,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Support FTE,AQ,2022,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
14,2022,490,1562,SE,56009044,5600,9044,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Support FTE,AQ,2022,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2022,490,1566,SE,56009048,5600,9048,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Head Office FTE,BDQTY,2022,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000
14,2022,490,1566,SE,56009048,5600,9048,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Support FTE,AQ,2022,0.000,2.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000
14,2022,490,1567,SE,56009049,5600,9049,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Support FTE,AQ,2022,0.000,4.000,4.000,4.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
14,2022,490,1570,SE,56009060,5600,9060,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Head Office FTE,BDQTY,2022,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000
14,2022,490,1570,SE,56009060,5600,9060,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Support FTE,AQ,2022,0.000,7.000,7.000,7.000,7.000,7.000,7.000,7.000,8.000,8.000,8.000,8.000
14,2022,490,1572,SE,56009069,5600,9069,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Head Office FTE,BDQTY,2022,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000
14,2022,490,1572,SE,56009069,5600,9069,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Support FTE,AQ,2022,0.000,9.000,6.600,6.600,2.600,2.600,2.000,2.000,2.000,2.000,2.000,2.600
14,2022,490,1573,SE,56009070,5600,9070,Sweden,HO,Group Support,HO,HO,Sweden,Sweden,Support FTE,AQ,2022,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2022,490,38106,SE,56009072,5600,9072,Sweden,NA,HQ,NA,NA,NA,NA,Head Office FTE,BDQTY,2022,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000
14,2022,490,38106,SE,56009072,5600,9072,Sweden,NA,HQ,NA,NA,NA,NA,Support FTE,AQ,2022,0.000,0.000,2.000,2.000,7.000,7.000,8.000,8.000,8.000,8.000,8.000,8.000
14,2022,490,38496,SE,56009076,5600,9076,Sweden,NA,Group Support,NA,NA,NA,NA,Support FTE,AQ,2022,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
14,2022,490,33050,SE,56009082,5600,9082,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Head Office FTE,BDQTY,2022,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000
14,2022,490,33050,SE,56009082,5600,9082,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Support FTE,AQ,2022,0.000,0.000,0.000,0.000,1.000,1.000,1.600,1.600,1.600,1.600,1.600,2.600
14,2022,490,1574,SE,56009110,5600,9110,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Head Office FTE,BDQTY,2022,5.000,5.000,5.000,5.000,5.000,-25.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2022,490,1574,SE,56009110,5600,9110,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Support FTE,AQ,2022,0.000,6.000,6.600,6.700,6.000,6.000,5.000,0.000,0.000,0.000,0.000,0.000
14,2022,490,1576,SE,56009140,5600,9140,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Head Office FTE,BDQTY,2022,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
14,2022,490,1576,SE,56009140,5600,9140,Sweden,HO,HQ,HO,HO,Sweden,Sweden,Support FTE,AQ,2022,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
14,2022,491,1607,SE,56018038,5601,8038,Sweden,Hästkliniken Boden,Hästkliniken Boden,Vets,Small animal,Sweden,Sweden,Locum Vet FTE,AQ,2022,0.000,0.000,0.010,0.000,0.010,0.010,0.000,0.000,0.010,0.000,0.000,0.000
14,2022,491,1607,SE,56018038,5601,8038,Sweden,Hästkliniken Boden,Hästkliniken Boden,Vets,Small animal,Sweden,Sweden,Nurse FTE,BDQTY,2022,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,3.500,3.500,3.500,2.500
14,2022,491,1607,SE,56018038,5601,8038,Sweden,Hästkliniken Boden,Hästkliniken Boden,Vets,Small animal,Sweden,Sweden,Vet FTE,BDQTY,2022,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000
14,2022,491,1611,SE,56018042,5601,8042,Sweden,Hästkliniken Mantorp,Hästkliniken Mantorp,Vets,Small animal,Sweden,Sweden,Locum Vet FTE,AQ,2022,0.090,0.000,0.120,0.150,0.000,0.010,0.170,0.000,0.000,0.240,0.000,0.000
14,2022,491,1611,SE,56018042,5601,8042,Sweden,Hästkliniken Mantorp,Hästkliniken Mantorp,Vets,Small animal,Sweden,Sweden,Nurse FTE,AQ,2022,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
14,2022,491,1611,SE,56018042,5601,8042,Sweden,Hästkliniken Mantorp,Hästkliniken Mantorp,Vets,Small animal,Sweden,Sweden,Nurse FTE,BDQTY,2022,3.750,3.750,3.750,4.250,4.250,4.250,4.250,4.250,4.250,4.250,4.250,4.250
14,2022,491,1611,SE,56018042,5601,8042,Sweden,Hästkliniken Mantorp,Hästkliniken Mantorp,Vets,Small animal,Sweden,Sweden,Support FTE,BDQTY,2022,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400
14,2022,491,1611,SE,56018042,5601,8042,Sweden,Hästkliniken Mantorp,Hästkliniken Mantorp,Vets,Small animal,Sweden,Sweden,Vet FTE,BDQTY,2022,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,4.000,4.000,4.000,4.000
14,2022,491,1613,SE,56018044,5601,8044,Sweden,Hästsjukhuset Stav,Hästsjukhuset Stav,Vets,Small animal,Sweden,Sweden,Locum Vet FTE,AQ,2022,0.640,0.000,0.350,1.080,0.800,0.610,0.820,0.780,0.810,0.440,0.830,0.470
14,2022,491,1613,SE,56018044,5601,8044,Sweden,Hästsjukhuset Stav,Hästsjukhuset Stav,Vets,Small animal,Sweden,Sweden,Nurse FTE,BDQTY,2022,6.350,6.350,6.350,6.350,6.350,6.350,6.350,6.350,6.350,6.350,6.350,6.350
14,2022,491,1613,SE,56018044,5601,8044,Sweden,Hästsjukhuset Stav,Hästsjukhuset Stav,Vets,Small animal,Sweden,Sweden,Vet FTE,AQ,2022,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
14,2022,491,1613,SE,56018044,5601,8044,Sweden,Hästsjukhuset Stav,Hästsjukhuset Stav,Vets,Small animal,Sweden,Sweden,Vet FTE,BDQTY,2022,4.600,4.600,4.600,4.600,4.600,4.600,4.600,4.600,4.600,4.600,4.600,4.600
14,2022,491,1614,SE,56018045,5601,8045,Sweden,Specialisthästsjukhuset Ströms,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Locum Vet FTE,AQ,2022,0.560,0.000,1.310,0.050,0.050,0.860,0.090,0.930,0.100,0.970,0.070,0.120
14,2022,491,1614,SE,56018045,5601,8045,Sweden,Specialisthästsjukhuset Ströms,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Nurse FTE,AQ,2022,1.000,1.000,1.000,1.000,1.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000
14,2022,491,1614,SE,56018045,5601,8045,Sweden,Specialisthästsjukhuset Ströms,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Nurse FTE,BDQTY,2022,13.100,13.100,13.100,13.100,13.100,13.100,14.120,15.150,15.150,15.150,15.120,13.100
14,2022,491,1614,SE,56018045,5601,8045,Sweden,Specialisthästsjukhuset Ströms,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Support FTE,AQ,2022,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
14,2022,491,1614,SE,56018045,5601,8045,Sweden,Specialisthästsjukhuset Ströms,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Support FTE,BDQTY,2022,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000
14,2022,491,1614,SE,56018045,5601,8045,Sweden,Specialisthästsjukhuset Ströms,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Vet FTE,AQ,2022,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
14,2022,491,1614,SE,56018045,5601,8045,Sweden,Specialisthästsjukhuset Ströms,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Vet FTE,BDQTY,2022,6.150,6.150,6.150,7.150,7.150,7.150,7.150,7.150,7.150,7.150,7.150,7.150
14,2022,491,1616,SE,56018047,5601,8047,Sweden,Hästkliniken Gävle,Hästkliniken Gävle,Vets,Small animal,Sweden,Sweden,Locum Vet FTE,AQ,2022,0.030,0.000,0.170,0.210,0.220,0.160,0.320,0.280,0.220,0.210,0.020,0.440
14,2022,491,1616,SE,56018047,5601,8047,Sweden,Hästkliniken Gävle,Hästkliniken Gävle,Vets,Small animal,Sweden,Sweden,Nurse FTE,BDQTY,2022,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000
14,2022,491,1616,SE,56018047,5601,8047,Sweden,Hästkliniken Gävle,Hästkliniken Gävle,Vets,Small animal,Sweden,Sweden,Vet FTE,BDQTY,2022,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900
14,2022,491,1618,SE,56018049,5601,8049,Sweden,Specialisthästsjukhuset Helsin,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Locum Vet FTE,AQ,2022,0.230,0.000,0.340,0.360,0.460,0.080,0.140,0.240,0.110,-0.070,0.630,0.320
14,2022,491,1618,SE,56018049,5601,8049,Sweden,Specialisthästsjukhuset Helsin,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Nurse FTE,AQ,2022,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,4.000
14,2022,491,1618,SE,56018049,5601,8049,Sweden,Specialisthästsjukhuset Helsin,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Nurse FTE,BDQTY,2022,20.750,20.750,20.750,20.750,20.750,20.750,20.750,20.750,21.750,25.750,25.750,20.750
14,2022,491,1618,SE,56018049,5601,8049,Sweden,Specialisthästsjukhuset Helsin,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Support FTE,AQ,2022,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,2.000,2.000,2.000
14,2022,491,1618,SE,56018049,5601,8049,Sweden,Specialisthästsjukhuset Helsin,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Support FTE,BDQTY,2022,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100
14,2022,491,1618,SE,56018049,5601,8049,Sweden,Specialisthästsjukhuset Helsin,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Vet FTE,AQ,2022,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000
14,2022,491,1618,SE,56018049,5601,8049,Sweden,Specialisthästsjukhuset Helsin,Specialisthästsjukhu,Vets,Equine,Sweden,Sweden,Vet FTE,BDQTY,2022,18.950,18.950,18.950,18.950,18.950,18.950,18.950,18.950,18.950,18.950,18.950,18.950
14,2022,499,2144,SE,56098076,5609,8076,Sweden,Ecommerce,Malmö VetApotek,E-commerce / pharmacy,E-commerce / pharmacy,Sweden,Sweden,Locum Vet FTE,AQ,2022,0.000,0.000,0.000,0.000,0.000,0.070,0.400,0.370,0.600,0.180,0.000,0.510
14,2022,499,2144,SE,56098076,5609,8076,Sweden,Ecommerce,Malmö VetApotek,E-commerce / pharmacy,E-commerce / pharmacy,Sweden,Sweden,Support FTE,AQ,2022,12.600,11.900,11.800,11.600,12.600,11.400,12.800,12.600,0.000,0.000,16.600,0.000
14,2022,499,2145,SE,56098077,5609,8077,Sweden,Ecommerce,Ecommerce,E-commerce / pharmacy,E-commerce / pharmacy,Sweden,Sweden,Locum Vet FTE,AQ,2022,0.080,0.060,0.130,0.110,0.080,0.060,0.040,0.060,0.060,0.000,0.000,0.000
14,2022,507,6235,SE,56178082,5617,8082,Sweden,HO,Ulvsby Smadjursklini,HO,HO,Sweden,Sweden,Nurse FTE,AQ,2022,8.800,10.600,10.600,10.600,10.600,10.800,10.800,0.000,0.000,0.000,0.000,0.000
14,2022,507,6235,SE,56178082,5617,8082,Sweden,HO,Ulvsby Smadjursklini,HO,HO,Sweden,Sweden,Nurse FTE,BDQTY,2022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2022,507,6235,SE,56178082,5617,8082,Sweden,HO,Ulvsby Smadjursklini,HO,HO,Sweden,Sweden,Support FTE,AQ,2022,0.600,0.600,0.600,0.600,0.600,0.300,0.000,0.000,0.000,0.000,0.000,0.000
14,2022,507,6235,SE,56178082,5617,8082,Sweden,HO,Ulvsby Smadjursklini,HO,HO,Sweden,Sweden,Support FTE,BDQTY,2022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2022,507,6235,SE,56178082,5617,8082,Sweden,HO,Ulvsby Smadjursklini,HO,HO,Sweden,Sweden,Vet FTE,AQ,2022,4.600,4.600,4.300,4.200,4.200,3.800,4.300,0.000,0.000,0.000,0.000,0.000
14,2022,507,6235,SE,56178082,5617,8082,Sweden,HO,Ulvsby Smadjursklini,HO,HO,Sweden,Sweden,Vet FTE,BDQTY,2022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2022,613,37709,SE,56188090,5618,8090,Sweden,NA,Åmål,NA,NA,NA,NA,Nurse FTE,AQ,2022,5.900,7.900,7.400,9.300,7.600,7.600,7.600,0.000,0.000,0.000,0.000,0.000
14,2022,613,37709,SE,56188090,5618,8090,Sweden,NA,Åmål,NA,NA,NA,NA,Nurse FTE,BDQTY,2022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2022,613,37709,SE,56188090,5618,8090,Sweden,NA,Åmål,NA,NA,NA,NA,Support FTE,AQ,2022,1.400,1.400,1.400,0.900,0.900,0.900,0.900,0.000,0.000,0.000,0.000,0.000
14,2022,613,37709,SE,56188090,5618,8090,Sweden,NA,Åmål,NA,NA,NA,NA,Support FTE,BDQTY,2022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2022,613,37709,SE,56188090,5618,8090,Sweden,NA,Åmål,NA,NA,NA,NA,Vet FTE,AQ,2022,4.000,3.000,3.600,3.500,4.600,4.600,4.600,0.000,0.000,0.000,0.000,0.000
14,2022,613,37709,SE,56188090,5618,8090,Sweden,NA,Åmål,NA,NA,NA,NA,Vet FTE,BDQTY,2022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2022,778,38093,SE,56198093,5619,8093,Sweden,NA,Skånes Mitt,NA,NA,NA,NA,Locum Vet FTE,AQ,2022,0.000,0.000,0.000,0.000,0.000,0.180,0.130,0.000,0.000,0.000,0.000,0.000
14,2022,778,38093,SE,56198093,5619,8093,Sweden,NA,Skånes Mitt,NA,NA,NA,NA,Nurse FTE,AQ,2022,3.300,5.200,5.200,5.200,5.200,5.200,5.200,0.000,0.000,0.000,0.000,0.000
14,2022,778,38093,SE,56198093,5619,8093,Sweden,NA,Skånes Mitt,NA,NA,NA,NA,Nurse FTE,BDQTY,2022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2022,778,38093,SE,56198093,5619,8093,Sweden,NA,Skånes Mitt,NA,NA,NA,NA,Support FTE,AQ,2022,3.000,3.000,3.000,3.000,2.800,2.800,2.800,0.000,0.000,0.000,0.000,0.000
14,2022,778,38093,SE,56198093,5619,8093,Sweden,NA,Skånes Mitt,NA,NA,NA,NA,Support FTE,BDQTY,2022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2022,778,38093,SE,56198093,5619,8093,Sweden,NA,Skånes Mitt,NA,NA,NA,NA,Vet FTE,AQ,2022,1.400,2.000,2.000,2.000,2.300,2.300,2.300,0.000,0.000,0.000,0.000,0.000
14,2022,778,38093,SE,56198093,5619,8093,Sweden,NA,Skånes Mitt,NA,NA,NA,NA,Vet FTE,BDQTY,2022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2022,805,38160,SE,56208094,5620,8094,Sweden,NA,Solsidan,NA,NA,NA,NA,Nurse FTE,AQ,2022,0.000,0.000,0.000,0.000,3.600,3.600,3.600,0.000,0.000,0.000,0.000,0.000
14,2022,805,38160,SE,56208094,5620,8094,Sweden,NA,Solsidan,NA,NA,NA,NA,Nurse FTE,BDQTY,2022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2022,805,38160,SE,56208094,5620,8094,Sweden,NA,Solsidan,NA,NA,NA,NA,Support FTE,BDQTY,2022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2022,805,38160,SE,56208094,5620,8094,Sweden,NA,Solsidan,NA,NA,NA,NA,Vet FTE,AQ,2022,0.000,0.000,0.000,0.000,4.500,3.900,3.900,0.000,0.000,0.000,0.000,0.000
14,2022,805,38160,SE,56208094,5620,8094,Sweden,NA,Solsidan,NA,NA,NA,NA,Vet FTE,BDQTY,2022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2022,861,38413,SE,56218095,5621,8095,Sweden,NA,Tyresö Djurklinik AB,NA,NA,NA,NA,Locum Vet FTE,AQ,2022,0.720,0.240,1.900,0.000,0.750,0.980,0.500,0.000,0.000,0.000,0.000,0.000
14,2022,861,38413,SE,56218095,5621,8095,Sweden,NA,Tyresö Djurklinik AB,NA,NA,NA,NA,Nurse FTE,AQ,2022,0.000,0.000,0.000,0.000,4.900,5.100,5.300,0.000,0.000,0.000,0.000,0.000
14,2022,861,38413,SE,56218095,5621,8095,Sweden,NA,Tyresö Djurklinik AB,NA,NA,NA,NA,Nurse FTE,BDQTY,2022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2022,861,38413,SE,56218095,5621,8095,Sweden,NA,Tyresö Djurklinik AB,NA,NA,NA,NA,Support FTE,AQ,2022,0.000,0.000,0.000,0.000,3.800,4.000,4.000,0.000,0.000,0.000,0.000,0.000
14,2022,861,38413,SE,56218095,5621,8095,Sweden,NA,Tyresö Djurklinik AB,NA,NA,NA,NA,Support FTE,BDQTY,2022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2022,861,38413,SE,56218095,5621,8095,Sweden,NA,Tyresö Djurklinik AB,NA,NA,NA,NA,Vet FTE,AQ,2022,0.000,0.000,0.000,0.000,2.100,1.800,1.800,0.000,0.000,0.000,0.000,0.000
14,2022,861,38413,SE,56218095,5621,8095,Sweden,NA,Tyresö Djurklinik AB,NA,NA,NA,NA,Vet FTE,BDQTY,2022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,2022,1061,39455,SE,56238097,5623,8097,Sweden,NA,Mittnorrlands Djursj,NA,NA,NA,NA,Nurse FTE,AQ,2022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.800,0.800
14,2022,1061,39455,SE,56238097,5623,8097,Sweden,NA,Mittnorrlands Djursj,NA,NA,NA,NA,Vet FTE,AQ,2022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.600,0.600
14,2022,1061,39449,SE,56238098,5623,8098,Sweden,NA,Mittnorrlands Djursj,NA,NA,NA,NA,Locum Vet FTE,AQ,2022,0.000,0.000,0.000,0.000,0.000,0.950,0.470,0.300,0.700,0.310,0.250,1.010
14,2022,1061,39449,SE,56238098,5623,8098,Sweden,NA,Mittnorrlands Djursj,NA,NA,NA,NA,Nurse FTE,AQ,2022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.800,35.500,29.500
